,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,age
8582,520000.0,3,2.5,2460,54885,2.0,0,0,4,8,2460,0,47.4996,-122.146,2770,21407,34
8583,509000.0,2,1.5,1930,3521,2.0,0,0,3,8,1930,0,47.6092,-122.146,1840,3576,25
8584,575000.0,3,1.0,1220,5652,1.0,0,0,3,6,1220,0,47.5767,-122.40799999999999,1490,2467,110
8585,365000.0,4,2.5,2030,7210,1.0,0,0,5,7,1330,700,47.5067,-122.16,1980,7560,46
8586,795000.0,3,2.0,2420,17859,1.0,0,1,5,9,1500,920,47.7074,-122.24600000000001,2955,17859,35
8587,285000.0,3,2.5,1870,4060,2.0,0,0,3,7,1870,0,47.3986,-122.163,2190,4060,9
8588,955000.0,3,2.25,3020,43560,2.0,0,0,3,10,2720,300,47.6456,-122.17299999999999,3910,43560,45
8589,775000.0,4,2.5,2880,8400,2.0,0,4,3,8,2050,830,47.7704,-122.38600000000001,2880,7440,59
8590,400000.0,4,3.0,1810,5012,2.0,0,0,4,7,1810,0,47.5691,-122.292,1670,5161,17
8591,570000.0,4,2.5,2590,8483,2.0,0,0,3,9,2590,0,47.738,-122.221,2660,8717,23
8592,955990.0,5,3.25,3830,6507,2.0,0,0,3,9,3830,0,47.6843,-122.016,3950,6723,0
8593,1150000.0,3,2.25,3250,34848,1.0,0,0,3,10,2260,990,47.6077,-122.15799999999999,2770,21512,8
8594,459950.0,4,2.0,2760,21465,1.0,0,0,4,9,2120,640,47.3818,-122.165,2550,13144,36
8595,245000.0,2,1.75,1220,8382,1.0,0,0,3,6,1220,0,47.5033,-122.359,1100,8382,73
8596,281000.0,3,1.5,1280,974,3.0,0,0,3,7,1280,0,47.7162,-122.29299999999999,1420,1422,11
8597,205000.0,3,0.75,770,7000,1.0,0,0,3,4,770,0,47.5661,-121.887,950,10500,72
8598,290000.0,3,1.75,1520,15090,1.0,0,0,4,7,1520,0,47.398,-121.964,1580,18618,46
8599,635000.0,4,2.5,2080,11176,1.0,0,0,5,8,2080,0,47.7107,-122.289,1390,7928,61
8600,310000.0,1,1.0,570,6000,1.0,0,0,2,5,570,0,47.5517,-122.385,1530,6000,96
8601,470000.0,4,2.0,1500,3659,1.0,0,0,3,7,830,670,47.6088,-122.29299999999999,1560,3706,109
8602,600000.0,2,2.5,2510,14878,2.0,0,0,3,10,2510,0,47.7525,-122.205,3080,13594,24
8603,279000.0,4,2.0,1980,10051,1.0,0,0,3,7,1980,0,47.3231,-122.103,1520,10125,45
8604,538500.0,3,3.5,2500,4270,2.0,0,0,3,8,2500,0,47.536,-121.87700000000001,2420,4205,14
8605,594950.0,4,2.5,2720,10006,2.0,0,0,3,9,2720,0,47.6295,-122.042,2720,10759,25
8606,533050.0,2,1.0,910,295772,1.0,0,0,3,5,910,0,47.3752,-122.11,2050,48351,61
8607,510000.0,3,1.75,1480,7040,1.0,0,0,3,7,1480,0,47.6723,-122.169,2040,7810,40
8608,360000.0,4,2.25,2470,8686,1.0,0,0,4,7,1270,1200,47.4371,-122.166,1900,7350,40
8609,435000.0,2,1.0,1650,5106,1.0,0,0,3,7,1090,560,47.6992,-122.309,1300,6947,54
8610,559000.0,3,1.75,1700,6500,1.0,0,0,3,8,1700,0,47.6837,-122.28399999999999,1880,6000,48
8611,645000.0,2,1.5,1995,115670,1.5,0,1,4,8,1995,0,47.4022,-122.464,2142,29375,23
8612,340000.0,2,1.0,1280,9690,1.0,0,0,4,6,640,640,47.5341,-122.279,1630,15884,95
8613,565000.0,4,2.5,2980,10459,2.0,0,0,3,9,2980,0,47.7354,-121.97399999999999,2920,7700,14
8614,575700.0,3,1.75,1730,6130,1.0,0,0,3,7,1480,250,47.6978,-122.316,1730,6131,74
8615,1010000.0,3,3.25,2420,1923,2.0,0,2,3,10,1840,580,47.637,-122.34100000000001,1840,2890,8
8616,540500.0,3,2.0,2800,185130,1.0,0,0,3,8,2320,480,47.4133,-122.006,2200,72055,18
8617,265000.0,5,4.0,1400,8580,1.0,0,0,5,7,900,500,47.456,-122.292,1220,8832,60
8618,699950.0,4,2.0,2070,7830,1.0,0,1,5,7,1180,890,47.7058,-122.27799999999999,2390,7830,73
8619,355000.0,1,1.75,750,20339,1.0,0,0,4,4,550,200,47.4756,-122.09,2020,23958,68
8620,381000.0,3,1.5,1460,11407,1.0,0,0,3,7,1460,0,47.746,-122.294,1470,11407,60
8621,564000.0,5,2.25,2140,8700,1.0,0,2,3,8,1220,920,47.6969,-122.31,1720,6670,53
8622,114975.0,2,1.0,740,6250,1.0,0,0,3,6,740,0,47.506,-122.335,980,6957,72
8623,325000.0,1,0.75,410,8636,1.0,0,0,2,4,410,0,47.5077,-122.35700000000001,1190,8636,62
8624,299990.0,2,1.0,1570,125452,1.0,0,3,4,7,1570,0,47.2077,-122.016,1660,46119,61
8625,751000.0,5,2.75,2860,5280,2.0,0,0,3,9,2860,0,47.707,-122.102,3150,6442,9
8626,425000.0,3,2.25,1400,6970,2.0,0,0,3,8,1400,0,47.542,-122.184,1800,8140,30
8627,665000.0,3,1.75,2700,5040,1.0,0,2,3,8,1560,1140,47.5834,-122.29,3010,5000,68
8628,833450.0,5,4.0,4460,269345,2.0,0,4,3,9,3330,1130,47.4992,-122.06,2670,115434,19
8629,575000.0,7,1.5,2670,11250,1.5,0,0,4,8,2320,350,47.7121,-122.33200000000001,2030,9000,66
8630,190000.0,3,1.75,1520,9600,1.0,0,0,4,7,1520,0,47.473,-122.149,1590,10183,47
8631,314950.0,3,1.75,1520,9600,1.0,0,0,4,7,1520,0,47.473,-122.149,1590,10183,48
8632,601150.0,2,2.0,1660,5200,1.0,0,0,5,7,1120,540,47.6871,-122.334,1260,5160,108
8633,315000.0,2,1.0,860,8308,1.0,0,0,3,7,860,0,47.508,-122.37799999999999,1200,8308,66
8634,545000.0,2,1.5,2340,13380,1.0,0,0,4,7,1280,1060,47.5017,-122.37700000000001,1490,8100,61
8635,565000.0,4,2.25,2110,10698,2.0,0,0,4,8,2110,0,47.5614,-122.08200000000001,2220,8252,35
8636,175000.0,3,1.0,1010,7034,1.0,0,0,3,7,1010,0,47.49,-122.22,1440,10994,60
8637,530000.0,3,2.0,2330,26571,2.5,0,0,3,8,2330,0,47.6009,-122.15799999999999,2030,20037,27
8638,4489000.0,4,3.0,6430,27517,2.0,0,0,3,12,6430,0,47.6208,-122.219,3720,14592,13
8639,430000.0,3,1.75,1610,7900,1.0,0,0,4,8,1310,300,47.7588,-122.36,2210,7700,54
8640,225000.0,3,1.75,1460,8372,1.0,0,0,4,7,1460,0,47.3683,-122.087,1220,7803,33
8641,312000.0,5,4.0,2900,9779,2.0,0,0,4,7,1950,950,47.5003,-122.306,1360,8000,77
8642,380000.0,3,1.0,1260,7980,1.0,0,0,3,7,1260,0,47.7013,-122.37299999999999,1760,7606,64
8643,222200.0,2,1.0,1210,10000,1.0,0,0,3,7,1210,0,47.4402,-122.333,1620,10959,62
8644,1438890.0,5,3.5,3420,8000,2.0,0,0,3,10,3420,0,47.5736,-122.212,1900,8000,8
8645,329950.0,4,2.5,2120,4558,2.0,0,0,3,7,2120,0,47.3795,-122.022,2370,5506,12
8646,995000.0,3,2.5,2460,10300,1.0,0,0,3,10,2460,0,47.6999,-122.391,2410,5250,22
8647,929950.0,3,3.5,3790,10829,2.0,0,0,3,11,3790,0,47.5525,-122.098,3620,10989,21
8648,692000.0,4,2.5,2350,9779,1.0,0,0,3,10,2350,0,47.6411,-122.065,2700,10441,28
8649,402000.0,2,1.0,620,2475,1.0,0,0,5,6,620,0,47.6655,-122.37100000000001,1290,2475,103
8650,510000.0,3,1.75,1920,43560,1.0,0,0,4,7,1340,580,47.6052,-122.044,2540,58806,52
8651,249000.0,3,1.0,1050,8498,1.0,0,0,4,7,1050,0,47.4043,-122.20200000000001,1050,8498,55
8652,244900.0,3,1.5,1360,9980,1.0,0,0,4,7,1360,0,47.4143,-122.206,1360,9750,48
8653,289900.0,3,1.0,1180,7068,1.0,0,0,3,6,1180,0,47.4947,-122.238,1180,7068,71
8654,552500.0,4,1.0,1560,7980,1.0,0,0,4,7,1170,390,47.5093,-122.387,1570,7980,76
8655,760000.0,4,2.5,3300,165528,2.0,0,0,3,8,3300,0,47.7657,-122.02799999999999,3030,144696,30
8656,440000.0,2,2.75,1100,1088,2.0,0,0,3,7,750,350,47.6405,-122.324,2090,4125,8
8657,286000.0,3,1.75,1770,9000,1.0,0,0,3,7,1090,680,47.4997,-122.32600000000001,1520,21141,60
8658,260000.0,3,1.0,1200,4592,1.0,0,0,3,6,800,400,47.519,-122.352,940,4440,64
8659,355000.0,2,2.25,1330,10838,2.0,0,0,3,8,1330,0,47.7689,-122.241,1390,10310,29
8660,318000.0,3,1.75,1570,12506,1.0,0,0,4,8,1570,0,47.3365,-122.319,2120,13243,56
8661,255000.0,2,1.0,1610,19965,1.0,0,0,3,7,1610,0,47.5095,-122.31299999999999,2100,28400,62
8662,139000.0,3,1.0,1100,17334,1.0,0,0,3,7,1100,0,47.3003,-122.27,1530,18694,36
8663,485000.0,4,2.25,1810,7068,2.0,0,0,5,7,1810,0,47.7319,-122.204,1460,7274,39
8664,549950.0,3,1.75,2930,266587,2.0,0,0,3,8,2440,490,47.6991,-121.947,2700,438213,19
8665,588000.0,3,1.5,1780,4200,1.5,0,0,4,8,1780,0,47.662,-122.34899999999999,1380,3333,98
8666,975000.0,3,2.5,3050,7410,1.5,0,0,5,8,1950,1100,47.6772,-122.296,1890,5814,64
8667,402000.0,3,2.0,1540,1827,2.0,0,0,3,8,1540,0,47.5479,-121.99799999999999,1540,1827,9
8668,245000.0,3,1.0,1380,9875,1.0,0,0,3,7,1380,0,47.5131,-122.334,1200,6250,56
8669,445000.0,3,1.75,1890,32340,1.5,0,3,3,8,1890,0,47.4137,-122.439,1890,40180,38
8670,195000.0,3,1.75,1570,8459,1.0,0,0,3,7,1570,0,47.2016,-122.006,1650,8844,23
8671,385000.0,5,2.0,2540,11750,1.0,0,0,3,7,1480,1060,47.7754,-122.291,2000,12000,53
8672,450000.0,3,1.5,1520,7903,1.0,0,0,4,7,1000,520,47.5659,-122.141,1520,9830,59
8673,1090000.0,4,2.5,2780,6837,2.0,0,0,3,9,2780,0,47.666000000000004,-122.20100000000001,1160,6837,10
8674,396675.0,2,1.0,1730,6375,2.0,0,0,4,6,1730,0,47.5357,-122.368,1180,6250,69
8675,242000.0,5,2.25,2340,7494,1.0,0,0,3,7,1170,1170,47.448,-122.28,1650,10125,63
8676,380000.0,3,1.75,1300,12378,1.0,0,0,4,6,1300,0,47.4996,-121.77799999999999,1300,11596,71
8677,496000.0,2,1.0,1420,4635,2.0,0,0,4,7,1420,0,47.68,-122.304,1810,4635,73
8678,399950.0,3,2.5,1470,4488,2.0,0,0,5,7,1470,0,47.723,-122.162,1400,4441,34
8679,895000.0,4,2.5,2850,8526,2.0,0,0,3,9,2850,0,47.6747,-122.191,2440,7072,17
8680,690000.0,3,2.0,2360,6149,2.0,0,3,3,8,1560,800,47.5433,-122.384,2000,6149,88
8681,270000.0,3,1.5,1610,8375,2.0,0,0,3,7,1610,0,47.7527,-122.306,1610,9107,87
8682,349900.0,3,2.0,2420,38781,1.0,0,0,5,7,1210,1210,47.4511,-121.976,2650,88426,65
8683,454280.0,3,2.5,1470,1741,2.0,0,0,3,8,1170,300,47.5464,-121.999,1470,1583,11
8684,390000.0,3,2.5,1410,26375,1.0,0,0,3,6,1410,0,47.7432,-122.07600000000001,1410,12474,23
8685,275000.0,3,1.75,1840,14005,1.0,0,0,3,8,1840,0,47.3124,-122.345,2170,7992,32
8686,300000.0,4,2.5,2450,8932,2.0,0,0,3,8,2450,0,47.3093,-122.345,2410,8775,25
8687,700000.0,3,1.75,1500,6000,1.0,0,0,5,7,850,650,47.6474,-122.402,1700,6000,75
8688,520000.0,3,1.75,2080,6609,1.0,0,0,3,7,1280,800,47.6883,-122.3,1680,6270,64
8689,715000.0,3,2.5,2770,39529,2.0,0,0,3,9,2770,0,47.6495,-122.042,3010,35435,28
8690,404000.0,3,2.5,2370,4324,2.0,0,0,3,8,2370,0,47.3515,-121.999,2370,4348,9
8691,490500.0,3,2.0,3000,21883,2.0,0,0,3,7,1970,1030,47.7599,-122.214,2280,14025,16
8692,1485000.0,6,2.75,4430,6440,2.0,0,3,3,10,2680,1750,47.5462,-122.265,3530,7314,51
8693,557800.0,4,1.75,1550,6000,1.0,0,0,5,7,1550,0,47.6567,-122.399,1550,6000,71
8694,571000.0,4,2.25,2290,9900,1.0,0,2,4,8,1550,740,47.4434,-122.34299999999999,2320,9900,56
8695,410000.0,4,2.5,2560,4020,2.0,0,0,3,9,2560,0,47.3533,-122.027,3010,4916,8
8696,225000.0,3,1.5,1240,5506,1.0,0,0,4,7,1240,0,47.5294,-122.285,1670,5589,44
8697,700000.0,4,2.5,2590,4498,2.0,0,0,3,9,2590,0,47.7047,-122.12799999999999,2660,5238,10
8698,500000.0,3,1.0,1370,3500,1.5,0,0,3,7,1370,0,47.6857,-122.348,1590,4500,110
8699,536500.0,2,2.0,1360,1860,1.0,0,0,4,7,680,680,47.6727,-122.396,1440,5000,90
8700,330000.0,3,2.5,2060,25046,1.0,0,0,4,8,1600,460,47.184,-121.959,2050,21255,35
8701,249950.0,3,1.75,1120,15210,1.0,0,0,5,7,1120,0,47.3659,-122.113,1710,8470,39
8702,249000.0,4,1.75,1630,8410,1.5,0,0,5,7,1630,0,47.4538,-122.288,1390,8410,71
8703,249000.0,3,1.75,1590,7535,1.5,0,0,5,6,1590,0,47.3769,-122.234,1110,6000,106
8704,780000.0,4,1.75,2480,9195,1.0,0,0,3,7,1390,1090,47.583999999999996,-122.195,2440,9195,64
8705,1200000.0,4,2.5,2700,4275,2.0,0,0,3,9,2700,0,47.6725,-122.32700000000001,1810,4500,10
8706,434500.0,3,1.75,1930,7210,1.0,0,0,3,7,1110,820,47.735,-122.17399999999999,1870,7877,39
8707,590000.0,4,2.0,2490,339332,1.0,0,0,3,8,2490,0,47.2725,-121.929,1910,129373,12
8708,417200.0,2,1.0,1000,4000,1.0,0,0,3,6,1000,0,47.6742,-122.396,1490,5000,105
8709,649990.0,4,2.25,2130,11900,2.0,0,0,3,9,2130,0,47.6408,-122.05799999999999,2590,11900,38
8710,506000.0,2,1.0,1060,3588,1.0,0,0,4,7,960,100,47.6721,-122.395,1570,3741,88
8711,348000.0,3,2.5,1730,4004,2.0,0,0,3,7,1730,0,47.4317,-122.32799999999999,1730,5523,16
8712,301000.0,4,2.5,2810,6146,2.0,0,0,3,9,2810,0,47.4045,-122.208,2810,6180,16
8713,427550.0,2,1.0,880,4000,1.0,0,0,3,7,880,0,47.6848,-122.38600000000001,1150,4000,74
8714,361000.0,3,1.0,1040,6720,1.5,0,0,3,7,1040,0,47.7444,-122.294,1880,11407,64
8715,460000.0,2,2.5,1830,8107,1.0,0,0,5,7,930,900,47.701,-122.305,1260,6960,68
8716,958000.0,4,3.5,1800,6400,2.0,0,2,3,8,1800,0,47.625,-122.3,1700,4736,30
8717,445000.0,5,1.75,2460,6846,1.5,0,0,5,7,1340,1120,47.5445,-122.321,1410,4800,103
8718,373000.0,3,2.5,1670,3565,2.0,0,0,3,7,1670,0,47.7623,-122.161,1510,3770,15
8719,525000.0,4,2.25,2660,7957,1.0,0,0,4,8,1750,910,47.7351,-122.199,1890,8250,38
8720,364988.0,3,2.5,2850,12593,2.0,0,0,3,9,2850,0,47.2848,-122.345,2850,9435,17
8721,324000.0,2,1.0,820,8370,1.0,0,0,4,7,820,0,47.7256,-122.361,1410,8370,73
8722,625000.0,4,3.0,2350,5627,1.0,0,0,5,8,1490,860,47.5514,-122.26799999999999,2020,5627,55
8723,237500.0,3,1.75,1480,7830,1.0,0,0,3,7,1480,0,47.1967,-121.99799999999999,1130,7553,34
8724,429300.0,6,2.25,2930,15949,1.0,0,0,4,8,1730,1200,47.7188,-122.185,1730,8550,49
8725,155000.0,3,1.0,1250,6250,1.0,0,0,2,7,1030,220,47.5292,-122.323,1130,6250,65
8726,614000.0,4,2.75,2760,8160,1.5,0,2,4,8,1780,980,47.7248,-122.365,2720,8160,75
8727,650000.0,3,2.5,2380,3332,2.0,0,0,3,9,2380,0,47.7194,-122.199,2590,4382,1
8728,625000.0,3,2.0,1730,12219,1.0,0,0,4,7,1730,0,47.5825,-122.189,2470,13594,28
8729,587100.0,3,2.25,1670,6414,1.0,0,0,4,8,1670,0,47.6921,-122.38600000000001,2130,7035,54
8730,380000.0,4,2.5,2150,37647,2.0,0,0,3,8,2150,0,47.3117,-122.083,2410,42193,23
8731,479500.0,2,1.0,930,5760,1.0,0,0,3,6,730,200,47.5598,-122.266,1970,5760,98
8732,382888.0,1,1.0,620,2380,1.0,0,0,3,6,620,0,47.6746,-122.32600000000001,980,3570,115
8733,540000.0,4,4.25,1960,3565,2.0,0,0,3,7,1960,0,47.5849,-122.384,1920,5750,74
8734,691000.0,4,2.75,2550,8632,1.0,0,0,3,8,1700,850,47.6477,-122.197,2550,9534,42
8735,760500.0,3,2.0,1990,3990,1.0,0,0,5,7,1130,860,47.6572,-122.333,1710,4000,102
8736,685000.0,4,2.5,3550,10968,2.0,0,0,3,9,3550,0,47.5431,-121.88600000000001,3550,8583,9
8737,199129.0,3,1.0,860,33664,1.0,0,0,4,6,860,0,47.295,-122.275,1290,18287,59
8738,335000.0,3,3.0,2031,7702,2.0,0,0,3,9,2031,0,47.3058,-122.348,2390,7700,26
8739,305100.0,3,2.0,1590,35988,1.0,0,0,4,8,1590,0,47.4365,-122.10600000000001,2780,23789,40
8740,830000.0,4,2.25,3010,12202,1.0,0,0,4,9,3010,0,47.6387,-122.17399999999999,2480,10143,56
8741,810000.0,3,2.5,2610,8481,2.0,0,0,3,10,2610,0,47.5535,-122.115,3140,10008,22
8742,500000.0,3,2.25,1440,15661,1.0,0,0,3,8,1180,260,47.6225,-122.038,1440,13963,27
8743,490000.0,3,1.75,1920,5405,1.0,0,2,4,7,960,960,47.5583,-122.38,1190,5405,67
8744,490000.0,2,1.75,1670,4200,2.0,0,0,3,7,1670,0,47.5862,-122.387,1340,2875,102
8745,272000.0,4,1.75,1390,10660,1.0,0,0,4,7,1030,360,47.4128,-122.323,1800,11960,54
8746,280000.0,3,2.25,2140,7200,2.0,0,0,4,7,2140,0,47.3913,-122.191,1890,7455,35
8747,233000.0,3,1.0,1250,6180,1.5,0,0,3,7,1250,0,47.7474,-122.32700000000001,1490,6180,59
8748,275000.0,3,1.0,1080,6000,1.0,0,0,4,7,1080,0,47.7579,-122.33,1200,7210,62
8749,375000.0,3,3.25,2760,6420,2.0,0,2,3,9,2110,650,47.3895,-122.221,2030,7725,23
8750,445000.0,3,2.75,2180,3703,2.0,0,0,3,8,2180,0,47.776,-122.169,2190,3963,10
8751,437500.0,3,2.5,1260,1125,3.0,0,0,3,8,1260,0,47.6706,-122.381,1360,1250,12
8752,426250.0,4,1.0,1610,6000,1.5,0,0,4,7,1510,100,47.5261,-122.266,1430,6000,110
8753,358000.0,3,1.5,2450,12497,1.0,0,0,4,7,2450,0,47.5317,-121.834,1560,11700,47
8754,1175000.0,4,3.5,4150,49503,2.0,0,0,3,11,4150,0,47.6746,-122.01799999999999,3330,60137,11
8755,305000.0,2,1.0,960,8276,1.0,0,0,3,5,960,0,47.5322,-122.03299999999999,1620,6000,76
8756,415000.0,2,1.75,1340,4664,1.0,0,0,3,8,1340,0,47.7182,-122.03399999999999,1350,4236,10
8757,520000.0,11,3.0,3000,4960,2.0,0,0,3,7,2400,600,47.556000000000004,-122.363,1420,4960,96
8758,733000.0,4,3.5,3080,5974,2.0,0,0,3,9,3080,0,47.6007,-121.97399999999999,2950,5425,11
8759,411500.0,3,1.0,1130,8159,1.0,0,0,4,7,1130,0,47.7362,-122.333,1570,8162,61
8760,540000.0,3,1.75,2280,16671,1.5,0,0,4,6,1760,520,47.7096,-122.219,1850,9351,105
8761,270500.0,3,1.5,1952,8613,1.0,0,0,4,7,1652,300,47.3715,-122.29,1400,8712,55
8762,422250.0,2,1.5,1280,1256,2.0,0,0,3,8,1200,80,47.6741,-122.375,1390,1256,17
8763,655000.0,5,3.25,3690,12353,2.0,0,0,5,9,3690,0,47.7672,-122.292,2290,9082,37
8764,1200000.0,5,3.25,4610,10576,2.0,0,3,3,11,3310,1300,47.5373,-122.07,4042,8321,8
8765,550000.0,3,2.5,2920,169448,2.5,0,0,3,9,2920,0,47.2492,-121.975,2360,326097,24
8766,460000.0,2,2.25,1230,929,2.0,0,0,3,8,1020,210,47.6191,-122.301,1270,1370,10
8767,159075.0,4,1.5,1580,6200,1.0,0,0,3,6,790,790,47.4971,-122.24,1320,6499,70
8768,470000.0,2,1.0,1220,4000,1.5,0,0,4,6,1220,0,47.6801,-122.354,1580,4000,106
8769,235000.0,2,1.0,1020,7920,1.0,0,0,3,6,1020,0,47.5558,-122.31,1530,6900,75
8770,309950.0,2,1.5,1510,9843,1.0,0,0,4,7,1510,0,47.4419,-122.27,1590,9368,53
8771,433000.0,4,1.75,1830,9600,1.0,0,0,4,7,1010,820,47.5728,-122.125,1910,11100,48
8772,895000.0,3,2.5,2750,10000,1.0,0,3,3,8,1650,1100,47.5644,-122.15299999999999,2490,10000,48
8773,291000.0,3,1.5,1860,60960,1.0,0,0,4,7,1140,720,47.3796,-122.102,2170,82764,47
8774,835000.0,3,2.5,2720,13124,2.0,0,0,3,9,2720,0,47.6371,-122.094,2760,16200,27
8775,640000.0,2,1.0,1360,5000,1.0,0,0,3,7,1200,160,47.6372,-122.39200000000001,1540,4000,79
8776,438000.0,3,2.25,2340,14279,1.0,0,0,3,8,1340,1000,47.5715,-122.124,2340,13600,50
8777,540000.0,4,2.5,2600,9935,2.0,0,0,3,8,2600,0,47.4865,-122.14200000000001,2830,7620,9
8778,325000.0,4,2.5,2090,7434,1.0,0,0,3,7,1090,1000,47.4962,-122.34899999999999,1260,8404,22
8779,380000.0,4,1.75,2260,7200,1.5,0,0,5,7,1360,900,47.5122,-122.186,1410,7465,91
8780,510000.0,2,1.0,1390,5544,1.0,0,0,3,7,930,460,47.6696,-122.26700000000001,1710,6200,67
8781,380000.0,4,2.5,2300,7707,2.0,0,0,3,8,2300,0,47.3497,-122.044,2320,6035,10
8782,825000.0,4,2.5,2810,9800,1.0,0,0,4,8,1710,1100,47.5657,-122.149,2800,9800,41
8783,880000.0,4,3.25,4060,52707,2.0,0,0,4,9,4060,0,47.7615,-122.041,3100,50755,18
8784,1800000.0,3,3.0,2790,13295,2.0,1,4,4,10,2370,420,47.5466,-122.197,3140,11949,82
8785,790000.0,3,1.0,1290,6380,1.5,0,0,3,7,1290,0,47.6951,-122.319,1630,6380,85
8786,287000.0,2,1.5,720,4346,1.0,0,0,4,6,720,0,47.5225,-122.351,790,4346,72
8787,509000.0,3,3.0,2130,5000,1.5,0,0,3,7,1570,560,47.5451,-122.28399999999999,1638,4500,101
8788,270000.0,3,2.25,1750,8400,1.0,0,0,3,7,1350,400,47.4571,-122.272,2020,9110,49
8789,210000.0,3,2.0,960,9380,1.0,0,0,3,6,960,0,47.4852,-122.34299999999999,1460,9240,65
8790,415000.0,3,1.0,1570,11752,1.5,0,0,5,8,1570,0,47.7686,-122.348,2010,8291,84
8791,550000.0,3,2.5,3070,14400,1.0,0,3,5,9,1720,1350,47.3716,-122.321,2020,18211,29
8792,1250000.0,4,2.5,2920,5500,1.0,0,3,3,10,2030,890,47.6406,-122.412,3790,5500,57
8793,499950.0,3,1.0,1870,4984,1.0,0,0,3,7,1120,750,47.5771,-122.391,1650,5750,59
8794,659000.0,3,1.5,1540,5040,2.0,0,0,3,8,1540,0,47.6138,-122.29899999999999,1590,3600,107
8795,265000.0,2,1.5,1440,22081,2.0,0,0,3,7,1440,0,47.7698,-121.896,1440,19544,25
8796,492000.0,4,3.75,2810,10840,2.0,0,2,4,8,2070,740,47.4861,-121.804,2370,11248,20
8797,715000.0,4,2.5,2450,7700,1.0,0,0,3,8,1250,1200,47.5731,-122.212,2450,8000,56
8798,175000.0,2,1.0,1330,28270,1.5,0,0,3,6,1330,0,47.4824,-122.274,1210,6926,90
8799,975000.0,4,3.5,3130,52322,2.0,0,0,3,9,2430,700,47.5932,-122.15899999999999,3200,5820,3
8800,306950.0,1,1.0,730,5005,1.0,0,0,4,5,730,0,47.6992,-122.36399999999999,1630,5667,69
8801,630000.0,4,2.0,2480,3680,1.5,0,0,4,7,1470,1010,47.5686,-122.39200000000001,1500,5750,99
8802,367500.0,3,1.0,1270,8792,1.0,0,0,5,7,1270,0,47.5351,-122.17399999999999,1780,8792,46
8803,699950.0,3,3.25,2230,5460,1.0,0,1,4,8,1430,800,47.53,-122.38799999999999,2070,5600,38
8804,1000000.0,3,3.0,2880,3750,2.0,0,0,3,9,2220,660,47.6155,-122.29,1910,4000,106
8805,285000.0,4,2.5,2434,4400,2.0,0,0,3,8,2434,0,47.2874,-122.28299999999999,2434,4400,7
8806,215000.0,2,1.5,1120,1312,2.0,0,0,3,7,1000,120,47.534,-122.36399999999999,1560,1314,11
8807,1050000.0,4,2.5,4080,11054,2.0,0,0,3,11,4080,0,47.5188,-122.15100000000001,3520,11914,14
8808,1370000.0,4,2.75,3720,9450,1.0,0,4,5,10,1960,1760,47.5627,-122.156,2900,8605,52
8809,235000.0,3,1.0,1430,7599,1.5,0,0,4,6,1010,420,47.4783,-122.265,1290,10320,85
8810,604000.0,3,2.0,1560,2589,1.0,0,0,3,7,790,770,47.6587,-122.344,1450,3893,92
8811,750000.0,3,1.75,1700,8400,1.0,0,0,3,8,1460,240,47.6534,-122.415,2010,7000,67
8812,800000.0,4,2.25,2510,9963,1.0,0,0,4,9,2200,310,47.5973,-122.177,3110,9963,47
8813,580000.0,5,2.0,2600,3750,1.5,0,0,4,6,1400,1200,47.6691,-122.29899999999999,1700,3750,101
8814,350000.0,1,1.0,790,4590,1.0,0,0,3,6,790,0,47.5677,-122.285,1070,4590,103
8815,353750.0,4,2.0,1710,7490,2.0,0,0,3,7,1320,390,47.4544,-122.35700000000001,1880,7704,58
8816,1100000.0,5,2.75,2660,8737,1.0,0,4,5,8,1470,1190,47.5667,-122.155,3280,8783,45
8817,465000.0,4,2.0,1470,10291,1.0,0,0,4,7,1470,0,47.6316,-122.12100000000001,1460,9601,52
8818,568000.0,3,2.0,2350,5080,1.5,0,0,3,8,1780,570,47.5516,-122.26299999999999,1700,5080,85
8819,1005000.0,5,2.0,2440,3080,2.0,0,0,4,8,2440,0,47.6242,-122.306,1640,3077,104
8820,213500.0,3,1.5,1150,11571,1.0,0,0,3,7,1150,0,47.4931,-122.29799999999999,1630,11571,53
8821,250000.0,3,2.5,1510,10384,1.0,0,0,2,7,1030,480,47.758,-122.071,1490,10000,38
8822,357000.0,2,1.0,870,4600,1.0,0,0,4,7,870,0,47.5274,-122.37899999999999,930,4600,72
8823,425000.0,2,2.0,1280,4095,2.0,0,0,4,8,1280,0,47.5501,-122.39299999999999,1470,5500,96
8824,571000.0,3,2.5,2600,7465,2.0,0,0,3,9,2600,0,47.7387,-122.21700000000001,2660,7683,26
8825,588000.0,3,2.25,2030,7350,1.0,0,0,4,7,1190,840,47.6939,-122.126,1950,7350,37
8826,275000.0,4,1.5,1930,15531,2.0,0,0,3,7,1930,0,47.345,-122.296,1580,7800,35
8827,565000.0,3,2.75,3210,15939,2.0,0,1,3,10,3210,0,47.3357,-122.351,2870,15939,17
8828,460000.0,3,1.75,1970,9135,1.0,0,0,4,7,1370,600,47.7603,-122.215,1880,9650,54
8829,603500.0,4,2.5,4060,9734,1.0,0,4,3,9,2150,1910,47.7678,-122.25399999999999,2750,10370,37
